Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
1995-03-01,33742851534.20378,14414570661.22989,60041494914.38327,8462071202.410658,9017092118.460537,16104707261.3101,6803968588.732267,24803480638.19323,13357634023.2998,3538679333.165543,25136861998.76771,7119871411.049263,7402629466.446569,6742952475.230993,7574037092.105284,741126720.6743084,8401484865.955751,3352467450.553986,26569314882.93923,30030751470.3794,12803102552.071,7513671821.529913,86762054883.47136
1995-04-01,31884826434.80176,15056646799.27326,62106261983.75058,8605679038.562878,9336711147.49534,15847947287.69968,6495986526.98143,24547096677.12086,13408950029.2112,3337424135.6132,25519711596.88468,9191511825.267612,7478445746.967328,6962509917.415823,9067414069.197676,761430797.7441336,8415045927.138965,2809272454.196317,27294341657.81836,31639278130.92345,13729149479.64899,7645611390.853267,88756119330.29738
1995-05-01,33716049871.24815,15230650065.40027,62842024830.69999,8060310969.594392,9919763557.0533,16840243851.5871,6702405673.906397,24363800471.82184,13544153327.27869,3766568648.83889,25559917535.00854,11191638925.92277,7657146017.221797,7133449587.836496,10035470714.54912,758053491.407844,9167481985.86308,3400201083.520065,27082709566.08894,33183075530.21492,13777628238.84923,7728748642.799384,90548157790.75383
1995-06-01,33513242522.12341,15546554750.43415,64917150347.60537,7316725650.91686,9927667925.81846,16452028099.1204,7573133460.507305,23730043395.67131,13927110462.36471,3997497765.883112,26538187509.55919,10269791708.01651,7870595548.588714,7510065839.026617,10727896454.45033,781428364.680075,9673373259.3943,3407690312.273103,28385517108.40274,34869305964.26056,14865894167.63145,7792812355.80354,90062653486.47182
1995-07-01,41822229340.81495,15481818344.52041,67884932125.64877,9160634344.744986,10842696559.92864,16345856145.51103,8289173827.540174,23954097414.10706,14368760551.38986,3595142687.171249,26669759849.02675,14433626600.08484,7952145334.917457,8348722468.996407,10965042341.42629,760964593.5600108,9139567658.671885,3351725219.534183,30952379707.92993,34327855973.65006,16076951754.74015,7427824421.906655,91534658359.76645
1995-08-01,47660913075.72908,15143837082.47515,69748103241.09727,8404671900.838781,11853520851.35369,16112627685.74072,8085579987.164562,23014215847.04814,14250946179.00958,3341990685.797689,24944026501.04589,16027101650.69699,8051442714.102743,8289742310.378795,11742057071.4307,737564692.7383832,9358572938.683662,3257687567.843069,31177591736.06758,34544818177.06934,16950332969.63077,7367261284.584902,86648055321.72173
1995-09-01,48712921534.33654,14846954100.9535,72092651978.39938,7859966796.210101,12626741315.61902,16004905577.89929,8827533286.637444,22895508554.52959,14318983328.28716,3308125636.877435,25190311591.23798,16671266156.02452,8075291476.891891,8047842554.265142,12987422099.20617,735792135.2436103,9268623658.111113,3233071163.382424,31189106004.18757,35781550326.11807,17629075716.39023,7570687853.911364,87152146402.12692
1995-10-01,49693914336.65722,14158323280.96417,75323147236.9884,8220581379.951457,13190253399.44642,15906662902.78226,9423873036.156246,21723860744.60869,14332396891.36387,3310443625.383921,24441015973.42059,14742814336.35831,8047531592.153114,7614660532.898119,13475500283.0685,757916290.3018765,9684762114.965637,3281893607.924726,32166863727.47707,35647523601.99433,18142281237.60352,7581164395.105961,86223598999.725
1995-11-01,51257008153.01391,14199009728.33195,76811783419.62906,8444628819.403163,13688692643.05154,15182778000.53501,8977232991.02366,21340759374.04915,14660306160.08798,3613942581.701462,23852824442.98211,14819784603.49542,8496422047.44739,7535739729.520866,14221164831.76792,806962305.1021625,8740340643.868626,3669045612.05445,33222953122.39924,36120893050.76685,16121908670.26414,7544523125.625126,85756237011.53252
1995-12-01,51840008380.80175,14782610430.9617,76036272869.5104,8467714143.011737,14612713695.61089,15651716180.38791,12017252023.10592,21591249778.31093,14787395115.92204,3666996854.2587,23898763229.93963,17044908910.28766,8588386657.95034,7799309730.470562,14963091236.87434,785440947.329953,8860738836.673454,4300609460.140359,32712136705.77113,36945010292.42131,13824920155.95036,7652604291.820366,85831124883.4358
1996-01-01,53538984776.14237,13823827620.50829,78506901382.21072,8302972429.966916,14334122540.38779,17175548535.31886,12112360721.37307,20250471811.38401,14866387759.94007,3464133619.496535,22458880150.94342,16260336151.83501,8507042200.745683,8283998640.508207,15505954990.97776,822130097.1675758,15311545461.39909,4231673642.283432,33262710275.05143,37640539755.21628,15144095200.14984,7998893393.368736,82717648934.67693
1996-02-01,55793104087.05179,13784310012.86567,82215182494.17667,8127017028.795004,14803249956.0643,17384532524.28468,11511070941.80783,20241356467.42324,16066625236.02621,3412667975.918999,23178444372.06788,16696217277.88369,8645992428.264057,8594705674.522163,17007716465.99558,834488852.112988,15804013957.20368,3813939769.268042,35112410486.986,38610133985.03705,15843546650.19981,7981730897.507799,84269549016.41402
1996-03-01,55754006858.91301,14388307132.74349,83347766260.84035,7987063505.58547,13852423875.60602,16092877850.26996,10841145276.27801,21245964879.36775,16066488838.60951,3666211594.304624,23629862291.48922,17077013210.05604,8737355869.08819,8686450580.172861,17552421941.50782,815729509.909844,15607092940.0367,3517117481.79071,33452811522.36014,38901369764.67236,15367189082.63978,8151904271.59367,84211612744.06932
1996-04-01,56768764521.21358,14485425321.84696,84322321177.11118,7955387958.453023,13424933564.91411,16022374454.09053,9696487721.659037,21196604779.67509,16043173513.88645,3827790922.386722,24339437275.30375,16571603159.95992,8875130584.757227,9209052349.770674,17396234809.006,858949884.592351,16464724983.12318,2692733777.236948,35928121768.37111,38782385341.97373,16872484791.49047,8204618069.57785,83710349886.4607
1996-05-01,59393903070.70171,14661241920.47211,87531362946.21223,7987112426.448531,13466430909.98899,12810636464.79913,9553354369.534117,21106157159.84797,16038224966.22978,3988142109.055804,25543412106.94579,17056880679.61557,8983440859.427649,9713314819.092232,18013091618.01694,879441911.313126,15521140137.10007,2520878288.019764,36238141320.63825,38971305038.13139,16586758752.15532,8194519534.222495,83468784613.36734
1996-06-01,60115965501.26509,14996987452.79193,89246139933.70735,8027634299.986866,13392960866.00134,12955068107.21714,9835679428.206057,21738657111.57488,16649286593.62159,3855785300.334866,25663181006.63542,16662817952.56316,9170580576.421022,10109665204.11006,17639759774.95428,889555938.2003924,15228522020.81961,2597862992.141383,36561565216.20525,39749733846.48915,17306003477.8758,8060512944.65106,83454800409.50613
1996-07-01,59650164921.69616,15443024180.80669,92360436132.43799,8128778252.547843,13681730814.96035,14356183981.3466,9449892687.244814,21986129272.92369,16570551217.61814,3547691814.61353,26245964804.64339,18054219348.65507,10651281409.45839,10701712941.13509,17797131030.18721,864729724.5740035,15356092810.81074,2305620451.147282,35064267032.66104,39279564923.45481,16894547643.53934,8052578755.551206,85098461574.448
1996-08-01,59710875269.84853,15326941333.11371,95861758154.11212,8121410046.601257,13670184257.76484,16373180341.17892,9739275141.28329,21979003661.43207,16559120991.14328,3597409784.646142,26275965286.61383,17564638324.39547,10850061245.69759,11704924137.78929,17967301335.50427,848825121.330225,13897863759.4792,2247970264.308371,33556937004.77965,39288693676.54326,17630765593.27102,8808649884.853428,76780847780.9668
1996-09-01,58886789045.20501,15424655559.52823,98001948801.40369,8169968922.167238,13304501372.77223,16733296227.97396,10367243306.18672,22508497456.97221,16553434805.63832,3685830855.183608,26191750136.60989,17250299639.29263,10776053197.94525,11494110203.09581,17553939006.19795,818104569.768766,14154904235.5569,2218370109.439968,32863496771.48195,39456862523.85764,18677153311.89202,8119586919.23752,75510503716.27618
1996-10-01,58674821377.59182,15355512709.87327,101504700427.332,8304234231.104645,13339500842.45224,18999756217.55926,10153630222.15537,23252038405.47635,16716388757.33564,3570626619.336685,26528407034.22893,18405629890.53486,10736614377.25208,11360659110.77109,17700687348.23625,851451679.456716,14406138849.07938,2187829399.385423,33065709527.03944,39822433941.28017,18771060283.61387,8019349813.407919,75556988125.63582
1996-11-01,60545947959.11734,15428065047.85294,104967929110.8382,8433277880.746867,13257321981.47986,20153632290.07909,9816539763.80512,23364014935.89351,17952735123.51475,3645580492.934794,26895197461.73596,18848886267.47084,10937209044.51132,11447287380.18708,17845864720.28603,874391623.8010973,14941966401.83231,2377232278.58302,33156019146.23136,39533690749.39507,18979997182.53927,8229399209.242196,75379959143.66716
1996-12-01,60170943587.58297,15609972873.55198,107676055039.4,9938469380.183828,13085461516.9389,18334572162.33938,9757163741.386648,23783738470.52833,19280636717.35554,3620886637.410417,27129686641.25742,19527223330.53411,10928037433.98097,11773229068.03253,18033030407.574,727810654.4794232,14551952036.60185,2202208294.167166,34073122878.15344,38645192730.56172,17819024870.75601,8238281606.48903,75088764546.20438
1997-01-01,59284796484.34286,15883838973.94916,111245282548.4749,9864405052.153284,12539664636.01127,20402268883.47761,9054719957.992863,23594497747.17979,19931101238.17015,3530562532.117069,27034999841.74414,20402251456.2335,10975158683.43752,11255661628.57155,18206957889.79681,935597872.8518546,17010863744.15025,2578085256.984501,31778628498.04957,39155314091.21909,18130881806.6105,8805977478.233,68199751441.03466
1997-02-01,59406169156.55776,16459100258.11125,112835327391.715,9867973922.13591,12342755364.53297,19598638381.11607,8647195622.758993,23313287308.226,19967546850.26168,3646595464.323073,27239260966.34075,21406111271.33327,11395327214.94735,11938335483.68333,18274677907.16194,938200400.8244317,16340034348.11789,2792423473.261691,30548035392.1388,38071890278.13748,17638863937.83747,8620751018.002893,67481734245.99302
1997-03-01,58982169394.4433,16785363024.57981,114572955609.5579,9990744410.35783,12325864141.68632,19283460068.59546,8519678906.411442,26049685237.84385,19982400232.17468,3671917596.415265,27820560015.39592,21141550757.17125,10679618584.79659,11983118930.86227,17977734538.35368,936914418.8128158,16419357989.12859,2968461458.310387,29929082044.38317,37987837954.67374,17019868790.36096,8908253390.647095,67222027364.5739
1997-04-01,56190070790.28509,16793173480.26404,116890409258.1911,10074912609.5494,12106004133.80538,18359883792.83317,7913451709.503249,26389813078.63853,20451438499.38142,3613020174.309175,27098890357.50851,22643053135.38654,10942928889.67085,11708805467.21506,18449016708.04213,928063349.6635354,15722825692.7416,3243352244.712459,30702570274.6621,37243193925.3166,16719927552.21749,8870770210.590279,65873847692.32492
1997-05-01,59280307533.64315,17298248470.20934,120092493877.8868,10250535302.58303,10543452758.3376,16255391659.11618,8365270251.65032,27775286480.64687,21122872571.45124,3662998241.837838,26383729219.86392,24571272277.8244,10818546230.57796,11573785361.9013,18912138591.11451,984234394.6559877,16180687637.81739,4882526942.593015,32692137933.07418,33229781034.57634,17324529052.44426,9126108900.422644,68053191376.37318
1997-06-01,57615328959.77035,17807179913.96315,123443495788.803,10316139684.67037,11003704549.73742,16219774877.87848,8293149011.159249,29002565606.15094,21275907509.78569,3396126697.110392,26700437985.15293,23852075336.7972,10981870098.61648,11441438108.75791,19687243812.30141,979776921.2799693,15907340066.97764,5384365517.860059,34105864750.57226,32275003779.90225,17438928015.59314,9139334196.89567,67813078947.23823
1997-07-01,60331321963.52659,17713127823.97224,128423901334.922,10329499703.00648,10986525663.5249,14423708722.72408,8244524879.660563,29635302360.19501,21147954020.19311,3387838106.943836,21815742136.5036,24638357106.31037,11113977051.34376,9872971518.375963,19360663016.01944,962984869.1427832,15318220158.14642,5451088076.690089,33446247127.95312,30348242203.24084,17809094608.56953,8329205101.284394,66120689420.55424
1997-08-01,63082500409.07269,18244287726.97398,132892320011.6995,10333126397.18776,11397168181.87678,14015376721.5824,8345082683.135024,29850092306.35322,20184697985.50519,3334970707.205772,22114952441.44006,25912628003.75256,11214360262.31908,10452258126.638,19921380430.23538,920358034.5007404,15316722212.9273,5517620907.832534,31140615066.41977,25862188761.137,19236704673.69566,9945102131.662504,66642391473.05437
1997-09-01,61931501009.57423,18396945397.26985,136631227008.0288,10271785077.00478,11398788904.49834,12704062816.95102,8244175183.99644,29146444326.5087,21186872159.88543,3432515223.604185,22272021080.89632,27037745780.33467,10833100613.89234,10996713058.21127,20052612769.10034,921868168.8863789,15508680496.90937,5687797618.94579,30425207443.95464,29535813887.48196,21623533067.47334,9273017195.23977,67147676671.0358
1997-10-01,53744042243.29014,19145361394.32882,140512556521.5526,10198944962.65611,11454144436.54326,11775248093.23382,8739215765.791943,29648761887.00292,19212286101.08448,3719818910.04866,22337048729.18262,28168426851.90566,11245184869.44639,10109105179.57999,21127309514.04512,966879112.1060603,15434721884.17498,5674401644.33158,30509131856.18104,31209576254.04363,22390204012.95722,9048886423.135279,68036577553.19048
1997-11-01,52089509496.78674,19105590417.7306,141859558803.2564,10021836224.3821,10451022941.05736,13122952399.35667,8772573260.829006,27610759707.96602,18902613829.84226,4056346726.836358,21878464449.82826,27062389097.52268,11286203695.97725,9896859922.538578,20961178746.45411,941895770.9478095,15619637835.46788,5467749505.154718,24403493071.77847,26177007725.71466,20951393918.27114,8774083445.368511,67113181953.05467
1997-12-01,52232504787.14218,18106233312.1411,143363407746.1573,9906234821.197271,10036531322.68188,13279318214.34739,8436865439.208152,27568278652.95583,17396250411.88852,3555846266.330621,20899196146.52055,28852566855.65174,11254249730.50723,8769478735.0503,20669557512.08929,836283506.955729,15093462751.48547,5847797050.791733,20404854256.18497,26892463599.90933,20041920926.74205,8553690114.222199,69954134910.70119
1998-01-01,53466019311.30978,17106499677.92061,144290178633.0461,9771213592.853443,10001719461.70155,13849547708.51412,8639664752.218164,27598353031.10044,18984820194.74098,3571383358.351662,19817112025.82436,29239645227.66869,11241545195.01544,8658974791.031824,22090641934.22531,1020044408.861374,15978773488.64533,5642768956.530456,23514451819.9369,26567072605.0895,20993911960.33318,8946395320.015259,70004195891.25583
1998-02-01,58025405274.28667,17290749389.63992,144328452597.1494,9397466975.420328,11029745349.14176,15022598922.24269,9132124139.225397,27183796952.08813,16297441889.63722,3625624608.539886,19917742580.82069,29097710263.13373,11200459715.6051,9282113798.804232,24279787713.13454,1000116299.555171,16090256699.25231,6264508095.612283,26711572436.03938,26080185649.16583,20651897109.31872,8981330889.17536,70631000899.05107
