TIME_PERIOD,AED,BRL,CLP,CNY,COP,EUR,HUF,IDR,INR,KRW,KWD,MXN,MYR,PEN,PHP,PLN,QAR,SAR,THB,TRY,TWD,USD,XDR,ZAR
12/19/2017,3.6725,3.286982999,622.86,6.603062,2975.59,0.845809,264.822803,13581.79819,64.029857,1083.718176,0.302,19.041275,4.081029,3.268,50.248668,3.551806,3.64,3.75,32.694748,3.831007359,29.960247,1,0.7072,12.734331
12/20/2017,3.6725,3.288560574,620.62,6.57881,2972.05,0.844238,264.035458,13577.99916,64.117771,1081.967075,0.3019,19.24618,4.07404,3.275,50.233854,3.549261,3.64,3.75,32.749683,3.829970452,29.99409,1,0.7066,12.673027
12/21/2017,3.6725,3.306686904,620.58,6.585041,2965.77,0.843241,263.39489,13549.00076,64.025213,1080.883717,0.3019,19.310566,4.079012,3.267,50.193946,3.541445,3.64,3.75,32.74981,3.820979847,29.967957,1,0.7063,12.720971
12/22/2017,3.6725,3.319750274,620.54,6.575972,2963.58,0.843668,263.07264,13558.17093,64.039906,1076.807559,0.3019,19.510251,4.079474,3.24,50.098709,3.541298,3.64,3.75,32.759639,3.81759892,29.875137,1,0.7064,12.704463
12/23/2017,3.6725,,,,2962.14,,,,,,,,,,,,,,,,,,,
12/24/2017,3.6725,,,,2962.14,,,,,,,,,,,,,,,,,,,
12/25/2017,3.6725,,,,2962.14,,,,,,,,,,,,,,,,,,,
12/26/2017,3.6725,,622.11,,2962.14,,,,,,0.3019,,,3.24,,,3.64,3.75,,,,,0.7057,
12/27/2017,3.6725,3.295166036,619.03,6.555275,2962.26,0.840689,261.445986,13554.7541,64.155107,1074.174023,0.3019,19.774779,4.075746,3.242,49.962169,3.521143,3.64,3.75,32.809584,3.823034889,29.973098,1,0.7053,12.451282
12/28/2017,3.6725,3.30953578,616.58,6.536032,2971.63,0.837942,260.013407,13561.99933,64.07994,1069.524049,0.30175,19.664153,4.066533,3.242,49.908664,3.503268,3.64,3.75,32.620245,3.809200603,29.822356,1,0.7039,12.344981
12/29/2017,3.6725,3.312682398,615.22,6.507463,2984,0.83382,258.759276,13540.49862,63.875177,1066.964062,0.30175,19.729175,4.047027,3.242,49.858251,3.482865,3.64,3.75,32.619862,3.790878012,29.653965,1,0.7022,12.345035
12/30/2017,3.6725,,,,2984,,,,,,,,,,,,,,,,,,,
12/31/2017,3.6725,,,,2984,,,,,,,,,,,,,,,,,,,
1/1/2018,3.6725,,,,2984,,,,,,,,,,,,,,,,,,,
1/2/2018,3.6725,3.274264401,614.75,6.492996,2984,0.828844,255.772897,13481.99751,63.489847,1062.237878,0.3014,19.522089,4.019478,,49.840033,3.450725,3.64,3.75,32.420224,3.757977621,29.561542,1,0.7002,12.349772
1/3/2018,3.6725,3.263411794,609.49,6.501539,2940.94,0.831739,257.248607,13455.00291,63.499543,1065.782251,0.30125,19.448973,4.014971,3.229,49.894369,3.46436,3.64,3.75,32.529319,3.768027946,29.571654,1,0.7011,12.380022
1/4/2018,3.6725,3.237463738,604.84,6.496477,2908.68,0.828844,255.723166,13420,63.40489,1063.522586,0.3014,19.329963,4.012018,3.207,49.782014,3.44426,3.64,3.75,32.219644,3.760215499,29.60547,1,0.7004,12.306258
1/5/2018,3.6725,3.242590286,604,6.488252,2885.76,0.83022,256.347032,13420,63.369863,1063.677875,0.3014,19.366293,4,3.213,49.867165,3.449896,3.64,3.75,32.19012,3.746533831,29.51017,1,0.7007,12.360814
1/6/2018,3.6725,,,,2898.32,,,,,,,,,,,,,,,,,,,
1/7/2018,3.6725,,,,2898.32,,,,,,,,,,,,,,,,,,,
1/8/2018,3.6725,3.24271277,606.04,6.49929,2898.32,0.835213,257.947048,13434.25207,63.507475,1067.293076,0.3014,19.278293,4.00309,3.217,50.192099,3.479746,3.64,3.75,32.209972,3.749018625,29.56736,1,0.7021,12.43832
1/9/2018,3.6725,3.232567885,606.29,6.525729,2898.32,0.838082,259.269192,13441.99631,63.712286,1068.39591,0.3015,19.218153,4.00947,3.219,50.27992,3.502766,3.64,3.75,32.250251,3.758213208,29.592692,1,0.7034,12.348307
1/10/2018,3.6725,3.248165444,607.25,6.504003,2914.37,0.833889,258.438959,13430.50367,63.594897,1068.170447,0.3016,19.287859,4.003002,3.219,50.553702,3.486825,3.64,3.75,32.10974,3.798198799,29.581388,1,0.7011,12.442795
1/11/2018,3.6725,3.233585754,609.17,6.501373,2895.69,0.832154,257.493551,13399.50071,63.687692,1067.096613,0.3016,19.393359,3.986436,3.218,50.419406,3.477157,3.64,3.75,32.00466,3.798618624,29.582258,1,0.7028,12.461014
1/12/2018,3.6725,3.209936558,608.04,6.460987,2865.79,0.823927,254.379171,13330.89726,63.600148,1062.486611,0.3016,19.111477,3.975859,3.216,50.378182,3.437588,3.64,3.75,31.970009,3.756035264,29.624289,1,0.6979,12.398533
1/13/2018,3.6725,,,,2855.86,,,,,,,,,,,,,,,,,,,
1/14/2018,3.6725,,,,2855.86,,,,,,,,,,,,,,,,,,,
1/15/2018,3.6725,3.195976216,604.09,6.438055,2855.86,0.814531,251.608699,13307.03755,63.517553,1063.566018,,18.831555,3.956015,3.214,50.299747,3.395455,,,31.924737,3.782845972,29.553637,1,,12.302191
1/16/2018,3.6725,3.213654947,601.69,6.441537,2855.86,0.817661,252.452984,13337.49796,64.047424,1064.922322,0.3005,18.772527,3.964922,3.214,50.645135,3.410711,3.64,3.75,31.980376,3.796974652,29.591169,1,0.6951,12.262469
1/17/2018,3.6725,3.236663116,601.69,6.435139,2868.03,0.819471,253.027944,13359.02647,63.927723,1068.302876,0.3005,18.797509,3.961321,3.211,50.82111,3.418258,3.64,3.75,31.960174,3.82315824,29.573875,1,0.6951,12.335
1/18/2018,3.6725,3.213812832,604.99,6.422722,2851.13,0.817327,252.153658,13343.1794,63.850429,1067.928075,0.3007,18.649285,3.955537,3.211,50.729873,3.405394,3.64,3.75,31.919902,3.790273805,29.540662,1,0.6942,12.262771
1/19/2018,3.6725,3.207833537,605.45,6.403998,2836.85,0.815993,252.305182,13313.49653,63.842513,1066.438188,0.3007,18.617462,3.937984,3.216,50.704202,3.403998,,3.75,31.880049,3.799020808,29.361077,1,0.6931,12.203427
1/20/2018,3.6725,,,,2851.75,,,,,,,,,,,,,,,,,,,
1/21/2018,3.6725,,,,2851.75,,,,,,,,,,,,,,,,,,,
1/22/2018,3.6725,3.193316447,606.55,6.403628,2851.75,0.81706,253.002696,13351.99771,63.912493,1070.332544,0.30055,18.634039,3.934962,3.214,50.893047,3.407713,3.64,3.75,31.859629,3.803578724,29.288341,1,0.6934,12.100008
1/23/2018,3.6725,3.220915993,606.28,6.405911,2854.2,0.816393,253.188015,13343.99543,63.775002,1075.883746,0.3004,18.827823,3.931178,3.218,51.02539,3.404033,3.64,3.75,31.830353,3.779492203,29.276676,1,0.6935,12.127602
1/24/2018,3.6725,3.192762306,608.15,6.372976,2858.5,0.809585,250.170013,13317.99709,63.692519,1064.872085,0.3001,18.543151,3.909407,3.213,50.833873,3.36488,3.64,3.75,31.599741,3.745385363,29.128886,1,0.6899,11.965916
1/25/2018,3.6725,3.148464576,604.12,6.331023,2820.53,0.805997,249.335053,13293.00395,63.564923,1059.41001,0.2996,18.442009,3.885468,3.21,50.93012,3.342387,3.64,3.75,31.420166,3.740630289,29.05779,1,0.6874,11.897638
1/26/2018,3.6725,3.148037954,599.33,6.327839,2783.13,0.804117,249.115471,13314.99678,63.610084,1064.393696,0.2996,18.548569,3.874156,3.214,51.055002,3.330814,3.64,3.75,31.390318,3.75,29.129141,1,0.687,11.891525
1/27/2018,3.6725,,,,2805.12,,,,,,,,,,,,,,,,,,,
1/28/2018,3.6725,,,,2805.12,,,,,,,,,,,,,,,,,,,
1/29/2018,3.6725,3.167380241,600.37,6.331933,2805.12,0.80782,249.890944,13398.9983,63.579853,1070.151062,0.2996,18.60538,3.886905,3.218,51.411261,3.347282,3.64,3.75,31.440343,3.776960982,29.189757,1,0.6884,11.976331
1/30/2018,3.6725,3.162386281,604.63,6.325256,2842.67,0.805088,249.883262,13389.0025,63.647854,1070.163433,0.2998,18.620803,3.900491,3.216,51.326785,3.33701,3.64,3.75,31.409709,3.770469366,29.212624,1,0.6872,11.913614
1/31/2018,3.6725,3.160311471,604.42,6.288834,2844.14,0.802762,249.37786,13375.99743,63.562656,1065.288593,0.2996,18.645099,3.899655,3.216,51.273983,3.331701,3.64,3.75,31.310107,3.75146504,29.130609,1,0.6863,11.86642
2/1/2018,3.6725,3.169435749,603.25,6.296733,2835.05,0.802633,248.864275,13417.85055,64.022795,1071.081146,0.2996,18.565695,3.904005,3.212,51.633357,3.334377,3.64,3.75,31.35966,3.746448351,29.244723,1,0.6871,11.898627
2/2/2018,3.6725,3.201488953,599.19,6.288024,2806.67,0.800512,247.75056,13466.05027,64.057397,1084.830291,0.2996,18.456612,3.886968,3.218,51.62504,3.325408,3.64,3.75,31.400096,3.745997438,29.278738,1,0.686,11.974063
2/3/2018,3.6725,,,,2832.13,,,,,,,,,,,,,,,,,,,
2/4/2018,3.6725,,,,2832.13,,,,,,,,,,,,,,,,,,,
2/5/2018,3.6725,3.229421222,601.26,6.290032,2832.13,0.803859,248.874598,13495,64.102492,1087.33119,0.2996,18.588826,3.903296,3.224,51.582797,3.342846,3.64,3.75,31.529743,3.759967846,29.331994,1,0.6874,12.028537
2/6/2018,3.6725,3.275285911,603.07,6.281612,2843.6,0.811096,251.966907,13575.00203,64.272447,1086.779139,0.2998,18.810934,3.914997,3.25,51.540271,3.377727,3.64,3.75,31.584881,3.783518534,29.343824,1,0.6888,12.062535
2/7/2018,3.6725,3.247690063,601.23,6.274599,2844.83,0.810504,251.102286,13559.24785,64.245015,1082.606581,0.2998,18.679527,3.902983,3.246,51.253039,3.371292,3.64,3.75,31.590209,3.783514346,29.230021,1,0.6894,11.966283
2/8/2018,3.6725,3.267548155,596.53,6.329497,2830.89,0.816193,253.803461,13648.00033,64.292769,1089.920013,0.30025,18.767385,3.932664,3.253,51.671564,3.403118,3.64,3.75,31.8397,3.811704212,29.382958,1,0.6923,12.080232
2/9/2018,3.6725,3.279067873,600.74,6.30343,2862.78,0.814797,254.281757,13658.99943,64.372607,1088.723214,0.30025,18.816263,3.959912,3.269,51.596187,3.414243,3.64,3.75,31.799886,3.827100139,29.336755,1,0.6922,12.120997
2/10/2018,3.6725,,,,2908.7,,,,,,,,,,,,,,,,,,,
2/11/2018,3.6725,,,,2908.7,,,,,,,,,,,,,,,,,,,
2/12/2018,3.6725,3.295686211,603.07,6.328305,2908.7,0.815461,254.399413,13636.75283,64.334991,1083.177037,0.3001,18.622197,3.944222,3.265,51.969339,3.404387,3.64,3.75,31.700236,3.803963141,29.334584,1,0.6915,11.964527
2/13/2018,3.6725,3.295386362,600.35,6.34428,2904.29,0.810833,253.109544,13639.99838,64.277143,1085.088786,0.3001,18.631152,3.946972,3.269,52.124382,3.38774,3.64,3.75,31.509771,3.799967567,29.319711,1,0.6896,11.982486
2/14/2018,3.6725,3.281908001,596.99,6.344428,2904.71,0.809848,253.336573,13615.75154,64.072319,1078.061224,0.29965,18.620991,3.903304,3.269,52.147716,3.378604,3.64,3.75,31.419663,3.8005345,29.222546,1,0.6895,11.818756
2/15/2018,3.6725,3.22212439,596.66,6.344433,2895.79,0.800448,249.483711,13525.05403,63.914992,1065.19651,0.2993,18.511166,3.894501,3.249,52.145201,3.324422,3.64,3.75,31.319939,3.765788842,29.029857,1,0.6856,11.655087
2/16/2018,3.6725,3.234435173,592.66,6.344432,2851.74,0.802311,249.743261,13517.4984,64.220154,1064.87484,0.2993,18.50337,3.894496,3.242,52.247272,3.337372,3.64,3.75,31.290116,3.753530167,29.053273,1,0.685,11.660061
2/17/2018,3.6725,,,,2853.16,,,,,,,,,,,,,,,,,,,
2/18/2018,3.6725,,,,2853.16,,,,,,,,,,,,,,,,,,,
2/19/2018,3.6725,3.233360193,593.15,6.3444,2853.16,0.805802,250.725222,13552.44158,64.252619,1066.857373,,18.543755,3.890492,3.249,52.457695,3.340854,,3.75,31.380338,3.753021757,29.085415,1,,11.653022
2/20/2018,3.6725,3.250729335,594.58,6.344408,2853.16,0.810373,252.658023,13630.25122,64.832253,1072.690438,0.29955,18.638736,3.897974,3.252,52.317666,3.360373,3.64,3.75,31.509724,3.773581848,29.192869,1,0.6887,11.743598
2/21/2018,3.6725,3.255360624,595.63,6.344379,2862.01,0.812216,253.533138,13610.9974,64.757554,1073.765432,0.2998,18.722872,3.912768,3.248,52.167804,3.377924,3.64,3.75,31.500162,3.788986355,29.192658,1,0.6898,11.644981
2/22/2018,3.6725,3.270527859,594.7,6.360785,2877.94,0.814598,254.71652,13710.99707,65.077794,1084.441186,0.29995,18.795292,3.919192,3.25,52.061746,3.406566,3.64,3.75,31.574617,3.799934832,29.300261,1,0.6905,11.716764
2/23/2018,3.6725,3.242133507,594.73,6.334987,2877.04,0.813074,254.394666,13675.99805,64.762582,1076.811123,0.29995,18.569396,3.913733,3.249,51.808277,3.390357,3.64,3.75,31.439954,3.786893243,29.272299,1,0.6894,11.565087
2/24/2018,3.6725,,,,2849.59,,,,,,,,,,,,,,,,,,,
2/25/2018,3.6725,,,,2849.59,,,,,,,,,,,,,,,,,,,
2/26/2018,3.6725,3.235146104,591.56,6.308685,2849.59,0.811688,254.537338,13664.00162,64.775162,1071.558442,,18.601948,3.909497,3.249,51.896104,3.384497,3.64,3.75,31.319805,3.780762987,29.250812,1,0.6882,11.593019
2/27/2018,3.6725,3.238029429,588.28,6.313714,2849.91,0.812942,255.239411,13672.7827,64.875213,1071.872206,0.2998,18.722462,3.907975,3.249,52.260792,3.387529,3.64,3.75,31.390131,3.790667425,29.222014,1,0.689,11.655963
2/28/2018,3.6725,3.243409203,589.15,6.327575,2855.93,0.818733,257.024726,13749.00115,65.189946,1080.931718,0.3001,18.784755,3.924185,3.26,52.104962,3.420747,3.64,3.75,31.430326,3.803094809,29.327821,1,0.6916,11.763304
3/1/2018,3.6725,3.265138444,593.61,6.350341,2867.94,0.821625,257.809547,13803.43439,65.175006,1087.412702,0.3002,18.927286,3.928519,3.264,51.958754,3.438748,3.64,3.75,31.570126,3.815216498,29.375565,1,0.6927,11.929998
3/2/2018,3.6725,3.256660169,596.15,6.34511,2879.05,0.812216,254.938272,13777.99708,65.237573,1084.178038,0.3002,18.927956,3.920322,3.258,52.008609,3.406758,3.64,3.75,31.489604,3.817251462,29.3218,1,0.6896,11.945094
3/3/2018,3.6725,,,,2879.15,,,,,,,,,,,,,,,,,,,
3/4/2018,3.6725,,,,2879.15,,,,,,,,,,,,,,,,,,,
3/5/2018,3.6725,3.257983262,598.04,6.340294,2879.15,0.812546,254.944341,13762.50102,65.107256,1079.621354,0.29975,18.898757,3.905013,3.25,51.964736,3.405298,3.64,3.75,31.42033,3.814008288,29.318274,1,0.6896,11.877468
3/6/2018,3.6725,3.217065506,600.51,6.328096,2859.09,0.805737,252.284264,13721.99662,64.929901,1061.090968,0.29975,18.6657,3.893482,3.251,51.857223,3.369189,3.64,3.75,31.319797,3.788010636,29.201515,1,0.6877,11.719362
3/7/2018,3.6725,3.228960296,595.93,6.320689,2845.05,0.805348,251.059032,13757.0025,64.893291,1069.267939,0.2996,18.849722,3.90368,3.255,52.002094,3.377547,3.64,3.75,31.3103,3.797374567,29.288878,1,0.6873,11.904244
3/8/2018,3.6725,3.24136543,601.91,6.335722,2858.88,0.805088,251.203607,13779.0033,65.130022,1071.838016,0.2996,18.692859,3.906529,3.255,52.045729,3.384752,3.64,3.75,31.334836,3.810160213,29.326946,1,0.6882,11.888737
3/9/2018,3.6725,3.262549833,605.22,6.337564,2871.36,0.813603,253.787324,13812.36677,65.195265,1070.303474,0.2996,18.616061,3.913839,3.259,52.153608,3.418599,3.64,3.75,31.35465,3.818973232,29.340168,1,0.6902,11.89952
3/10/2018,3.6725,,,,2866.93,,,,,,,,,,,,,,,,,,,
3/11/2018,3.6725,,,,2866.93,,,,,,,,,,,,,,,,,,,
3/12/2018,3.6725,3.258575841,603.56,6.331166,2866.93,0.812876,253.527882,13767.99707,65.0126,1066.623313,0.29995,18.68119,3.904487,3.258,52.080962,3.415136,3.64,3.75,31.329865,3.837749959,29.285482,1,0.69,11.848724
3/13/2018,3.6725,3.243011795,603.85,6.322912,2851.84,0.807885,251.987397,13712.99887,64.860236,1063.855227,0.29985,18.515107,3.893359,3.259,51.939732,3.402731,3.64,3.75,31.210212,3.863467442,29.243012,1,0.6893,11.777912
3/14/2018,3.6725,3.253617916,602.19,6.313283,2848.38,0.808473,251.944377,13728.99992,64.837497,1062.308998,0.29965,18.577492,3.897001,3.261,52.009055,3.397445,3.64,3.75,31.130245,3.874525022,29.219015,1,0.6875,11.762794
3/15/2018,3.6725,3.288145207,601.16,6.31764,2845.76,0.810307,252.062232,13756.997,64.950166,1065.237825,0.29965,18.689166,3.915485,3.261,52.042784,3.413176,3.64,3.75,31.165222,3.89733409,29.13054,1,0.6881,11.856576
3/16/2018,3.6725,3.289488659,603.54,6.325502,2850.04,0.812942,252.857491,13760.37721,64.927242,1067.74246,0.29965,18.728965,3.908544,3.267,51.954313,3.42842,3.64,3.75,31.199902,3.914072027,29.126087,1,0.6883,11.942037
